Date,Open,High,Low,Close,Volume
2025-07-28 12:00:00+00:00,118827.49,119093.68,118783.85,118845.24,779.03242
2025-07-28 13:00:00+00:00,118845.23,119085.79,118234.28,118434.78,1098.91827
2025-07-28 14:00:00+00:00,118434.77,118685.02,117895.73,117985.93,1300.98009
2025-07-28 15:00:00+00:00,117985.94,118500.0,117907.0,118174.9,613.6795
2025-07-28 16:00:00+00:00,118174.89,118376.61,118003.55,118028.88,472.32021
2025-07-28 17:00:00+00:00,118028.89,118112.24,117653.39,117667.86,789.85169
2025-07-28 18:00:00+00:00,117667.86,117856.37,117427.5,117776.56,670.47028
2025-07-28 19:00:00+00:00,117776.56,118244.46,117542.45,118068.73,642.91309
2025-07-28 20:00:00+00:00,118068.73,118162.17,117500.09,118044.93,399.93343
2025-07-28 21:00:00+00:00,118044.93,118350.01,117951.12,118106.9,334.38901
2025-07-28 22:00:00+00:00,118106.89,118266.06,117762.51,117854.35,370.20373
2025-07-28 23:00:00+00:00,117854.34,118172.37,117814.64,118062.32,244.27974
2025-07-29 00:00:00+00:00,118062.32,118450.0,117539.68,117979.8,548.35859
2025-07-29 01:00:00+00:00,117979.8,118247.62,117774.15,117774.16,264.65387
2025-07-29 02:00:00+00:00,117774.15,118102.79,117450.0,118095.6,550.84159
2025-07-29 03:00:00+00:00,118095.59,118800.0,118095.59,118764.85,879.02363
2025-07-29 04:00:00+00:00,118764.85,118799.99,118416.66,118533.93,441.70806
2025-07-29 05:00:00+00:00,118533.93,118852.0,118527.77,118800.0,475.07739
2025-07-29 06:00:00+00:00,118799.99,119061.68,118731.74,118764.85,664.6105
2025-07-29 07:00:00+00:00,118764.86,119273.36,118750.87,118882.37,998.59676
2025-07-29 08:00:00+00:00,118882.37,119051.0,118764.86,118923.8,302.76278
2025-07-29 09:00:00+00:00,118923.81,118985.0,118758.98,118784.79,385.26308
2025-07-29 10:00:00+00:00,118784.8,118828.01,118300.0,118317.75,697.30138
2025-07-29 11:00:00+00:00,118317.74,118592.39,118160.87,118592.38,577.62627
2025-07-29 12:00:00+00:00,118592.38,119080.81,118450.0,118906.85,787.26429
2025-07-29 13:00:00+00:00,118906.85,119029.54,118527.01,118621.27,657.45227
2025-07-29 14:00:00+00:00,118621.27,118635.58,117701.0,117823.67,1328.2906
2025-07-29 15:00:00+00:00,117823.66,117955.39,117272.0,117400.01,1400.94922
2025-07-29 16:00:00+00:00,117400.02,117758.13,116950.75,117739.03,1125.1565
2025-07-29 17:00:00+00:00,117739.03,118057.05,117629.99,117773.69,512.49259
2025-07-29 18:00:00+00:00,117773.69,117824.59,117482.4,117606.72,260.60632
2025-07-29 19:00:00+00:00,117606.74,118000.0,117420.0,117525.29,542.80793
2025-07-29 20:00:00+00:00,117525.28,117871.39,117094.96,117514.28,823.80047
2025-07-29 21:00:00+00:00,117514.49,117701.1,117190.83,117606.79,470.68677
2025-07-29 22:00:00+00:00,117606.79,117860.0,117459.04,117848.03,239.80039
2025-07-29 23:00:00+00:00,117848.03,118000.0,117729.8,117950.76,202.8032
2025-07-30 00:00:00+00:00,117950.75,117995.98,117538.15,117744.77,246.31499
2025-07-30 01:00:00+00:00,117744.78,118012.78,117412.53,117862.05,234.85179
2025-07-30 02:00:00+00:00,117862.05,118119.0,117796.14,118024.11,330.69294
2025-07-30 03:00:00+00:00,118024.1,118250.0,117905.61,118161.87,414.52534
2025-07-30 04:00:00+00:00,118161.86,118275.18,117963.65,117993.52,266.35002
2025-07-30 05:00:00+00:00,117993.52,118080.0,117667.33,117992.26,269.77024
2025-07-30 06:00:00+00:00,117992.26,118326.56,117992.25,118287.31,396.72321
2025-07-30 07:00:00+00:00,118287.31,118412.11,118118.0,118123.01,299.24616
2025-07-30 08:00:00+00:00,118123.0,118481.81,117939.99,118372.73,466.68398
2025-07-30 09:00:00+00:00,118372.73,118427.98,117985.98,118164.08,298.15038
2025-07-30 10:00:00+00:00,118164.08,118471.69,117928.13,118020.18,816.03502
2025-07-30 11:00:00+00:00,118020.17,118184.0,117358.84,117579.99,647.14857
2025-07-30 12:00:00+00:00,117579.99,117909.01,117358.84,117739.02,676.38941
2025-07-30 13:00:00+00:00,117739.02,117888.0,117415.62,117675.79,901.27996
2025-07-30 14:00:00+00:00,117675.78,118728.15,117610.93,118714.35,1103.46809
2025-07-30 15:00:00+00:00,118714.35,118792.0,117834.24,118000.01,1113.77866
2025-07-30 16:00:00+00:00,118000.01,118021.88,117635.3,117734.8,710.50243
2025-07-30 17:00:00+00:00,117734.8,117940.0,117650.0,117802.1,591.37855
2025-07-30 18:00:00+00:00,117802.11,118037.18,116509.47,116523.14,1846.61677
2025-07-30 19:00:00+00:00,116523.15,117123.8,115796.23,116916.73,2572.65277
2025-07-30 20:00:00+00:00,116916.73,117325.94,116880.64,117175.71,515.7628
2025-07-30 21:00:00+00:00,117175.72,117336.34,116955.64,117326.82,214.49198
2025-07-30 22:00:00+00:00,117326.82,117497.17,117253.73,117486.49,316.24088
2025-07-30 23:00:00+00:00,117486.48,117908.4,117460.0,117840.3,337.68137
2025-07-31 00:00:00+00:00,117840.29,118542.39,117781.87,118415.8,800.0686
2025-07-31 01:00:00+00:00,118415.8,118456.46,117992.71,118055.32,463.81141
2025-07-31 02:00:00+00:00,118055.32,118520.32,117981.02,118447.52,585.37259
2025-07-31 03:00:00+00:00,118447.52,118600.0,118385.0,118466.14,458.32072
2025-07-31 04:00:00+00:00,118466.15,118550.0,118364.13,118511.53,359.32077
2025-07-31 05:00:00+00:00,118511.52,118540.0,118331.63,118362.0,277.83295
2025-07-31 06:00:00+00:00,118362.01,118725.59,118287.63,118691.78,552.35653
2025-07-31 07:00:00+00:00,118691.79,118922.45,118604.22,118665.97,718.45709
2025-07-31 08:00:00+00:00,118665.98,118770.07,118568.46,118593.94,310.28437
2025-07-31 09:00:00+00:00,118593.95,118617.96,118467.65,118605.58,248.44101
2025-07-31 10:00:00+00:00,118605.58,118719.42,118435.72,118505.02,285.13996
2025-07-31 11:00:00+00:00,118505.02,118560.0,118278.91,118371.25,446.34097
2025-07-31 12:00:00+00:00,118371.25,118645.1,118285.14,118626.18,435.85485
2025-07-31 13:00:00+00:00,118626.19,118702.1,117807.35,118557.01,806.82751
2025-07-31 14:00:00+00:00,118557.01,118660.17,117901.68,117913.18,1043.63162
2025-07-31 15:00:00+00:00,117913.19,118351.0,117894.99,118306.18,1170.96697
2025-07-31 16:00:00+00:00,118306.18,118879.14,118242.39,118538.53,876.32003
2025-07-31 17:00:00+00:00,118538.53,118557.71,117702.42,117728.0,1032.83499
2025-07-31 18:00:00+00:00,117728.0,117998.38,117400.0,117658.8,946.75341
2025-07-31 19:00:00+00:00,117658.81,117762.05,116763.43,116785.79,1372.31175
2025-07-31 20:00:00+00:00,116785.78,116990.04,116450.0,116514.0,975.87757
2025-07-31 21:00:00+00:00,116514.0,116909.67,116228.77,116536.96,742.76679
2025-07-31 22:00:00+00:00,116536.96,116536.97,116010.0,116010.6,834.08855
2025-07-31 23:00:00+00:00,116010.6,116362.99,115500.0,115764.08,1266.02629
2025-08-01 00:00:00+00:00,115764.07,115933.0,114313.13,115427.27,2526.88761
2025-08-01 01:00:00+00:00,115427.27,115609.99,114600.0,115331.86,1656.04021
2025-08-01 02:00:00+00:00,115328.67,116019.3,115221.07,115966.12,704.95562
2025-08-01 03:00:00+00:00,115966.11,116052.0,115613.21,115648.03,552.44227
2025-08-01 04:00:00+00:00,115648.03,115699.58,115266.64,115695.52,571.24791
2025-08-01 05:00:00+00:00,115695.53,115916.43,115385.92,115568.0,511.19199
2025-08-01 06:00:00+00:00,115568.0,115658.09,115065.55,115156.51,629.39718
2025-08-01 07:00:00+00:00,115156.52,115300.0,114633.18,115081.77,1240.67026
2025-08-01 08:00:00+00:00,115081.76,115081.76,114116.0,114615.99,1432.56065
2025-08-01 09:00:00+00:00,114615.98,115340.0,114555.41,114938.67,848.20925
2025-08-01 10:00:00+00:00,114938.66,115203.13,114710.02,114762.58,563.088
2025-08-01 11:00:00+00:00,114762.58,115336.98,114602.4,115305.65,494.67127
2025-08-01 12:00:00+00:00,115305.64,115900.0,115142.62,115732.48,1062.63539
2025-08-01 13:00:00+00:00,115732.48,116019.3,114172.0,114352.05,1584.07705
2025-08-01 14:00:00+00:00,114352.04,115831.28,113988.47,115619.8,1808.99
2025-08-01 15:00:00+00:00,115619.8,115645.57,114676.03,115357.82,870.26042
2025-08-01 16:00:00+00:00,115357.82,115695.52,114817.81,115015.6,703.92463
2025-08-01 17:00:00+00:00,115015.6,115096.93,114345.0,114420.0,956.24887
2025-08-01 18:00:00+00:00,114420.0,114496.59,113669.01,113836.93,1180.88823
2025-08-01 19:00:00+00:00,113836.92,113922.47,113221.93,113328.68,1294.41329
2025-08-01 20:00:00+00:00,113328.67,113980.0,113168.22,113951.09,957.20378
2025-08-01 21:00:00+00:00,113951.1,114094.08,113700.0,113892.12,429.29775
2025-08-01 22:00:00+00:00,113892.11,114010.82,112722.58,113141.05,1368.89305
2025-08-01 23:00:00+00:00,113141.05,113560.46,112908.54,113297.93,538.90738
2025-08-02 00:00:00+00:00,113297.92,113844.16,113198.63,113822.97,564.28406
2025-08-02 01:00:00+00:00,113822.97,113909.3,113420.76,113674.24,353.21281
2025-08-02 02:00:00+00:00,113674.23,113766.43,113534.3,113702.24,231.27114
2025-08-02 03:00:00+00:00,113702.24,113921.94,113702.24,113909.86,274.2046
2025-08-02 04:00:00+00:00,113909.87,114057.27,113820.0,114025.75,276.30204
2025-08-02 05:00:00+00:00,114025.76,114063.49,113855.01,113981.06,316.01705
2025-08-02 06:00:00+00:00,113981.07,113981.07,113469.43,113697.85,738.65234
2025-08-02 07:00:00+00:00,113697.85,114021.0,113556.19,113982.49,343.41858
2025-08-02 08:00:00+00:00,113982.49,114040.29,113676.81,113682.01,340.52067
2025-08-02 09:00:00+00:00,113682.01,113852.0,113572.19,113690.7,257.96721
2025-08-02 10:00:00+00:00,113690.71,113704.0,113425.58,113550.89,298.16298
2025-08-02 11:00:00+00:00,113550.89,113914.25,113451.77,113787.12,238.71141
2025-08-02 12:00:00+00:00,113787.11,113787.12,113564.99,113620.01,343.54746
2025-08-02 13:00:00+00:00,113620.01,113630.0,113218.0,113457.85,451.43917
2025-08-02 14:00:00+00:00,113457.86,113530.0,112939.39,113099.89,592.6822
2025-08-02 15:00:00+00:00,113099.9,113420.0,112802.31,112840.71,535.05988
2025-08-02 16:00:00+00:00,112840.7,113261.16,112700.07,113200.25,635.18022
2025-08-02 17:00:00+00:00,113200.25,113420.0,112584.23,112724.03,549.02438
2025-08-02 18:00:00+00:00,112724.04,112920.0,112099.22,112327.65,1222.82947
2025-08-02 19:00:00+00:00,112327.65,112945.62,112003.0,112229.42,1007.67252
2025-08-02 20:00:00+00:00,112229.42,112780.0,112069.86,112780.0,524.00327
2025-08-02 21:00:00+00:00,112780.0,113058.82,112562.02,112859.32,390.78856
2025-08-02 22:00:00+00:00,112859.32,113011.63,112555.0,112862.14,295.9162
2025-08-02 23:00:00+00:00,112862.14,112873.83,112280.86,112546.35,726.46606
2025-08-03 00:00:00+00:00,112546.35,112992.27,111920.0,112956.04,821.53565
2025-08-03 01:00:00+00:00,112956.04,113269.92,112841.46,113107.99,481.50444
2025-08-03 02:00:00+00:00,113107.99,113517.58,113100.0,113517.58,450.43769
2025-08-03 03:00:00+00:00,113517.58,113740.69,113419.45,113604.2,353.06632
2025-08-03 04:00:00+00:00,113604.2,113604.2,113341.06,113468.41,237.62179
2025-08-03 05:00:00+00:00,113468.41,113659.0,113408.22,113618.52,203.79543
2025-08-03 06:00:00+00:00,113618.52,113636.5,113472.54,113559.34,147.54012
2025-08-03 07:00:00+00:00,113559.34,113720.16,113559.34,113700.0,175.31963
2025-08-03 08:00:00+00:00,113700.0,113790.0,113551.0,113692.0,282.38474
2025-08-03 09:00:00+00:00,113692.01,113710.51,113630.3,113654.95,234.09945
2025-08-03 10:00:00+00:00,113654.95,113900.0,113654.94,113899.99,181.60816
2025-08-03 11:00:00+00:00,113899.99,114260.31,113861.18,113862.18,562.11642
2025-08-03 12:00:00+00:00,113862.19,114098.45,113656.4,114009.99,337.34488
2025-08-03 13:00:00+00:00,114010.0,114095.35,113803.0,113939.0,257.53926
2025-08-03 14:00:00+00:00,113939.0,114065.54,113579.69,113792.28,320.16676
2025-08-03 15:00:00+00:00,113792.29,113966.0,113674.05,113959.06,216.51596
2025-08-03 16:00:00+00:00,113959.06,114026.82,113775.55,113995.16,246.66079
2025-08-03 17:00:00+00:00,113995.15,114165.09,113953.97,114117.42,198.95641
2025-08-03 18:00:00+00:00,114117.42,114460.15,114060.36,114380.4,361.64858
2025-08-03 19:00:00+00:00,114380.41,114799.97,114259.95,114313.19,447.69931
2025-08-03 20:00:00+00:00,114313.19,114467.0,114163.49,114423.77,200.81959
2025-08-03 21:00:00+00:00,114423.77,114521.68,114363.46,114435.47,223.44858
2025-08-03 22:00:00+00:00,114435.46,114612.24,114066.56,114324.83,237.81327
2025-08-03 23:00:00+00:00,114324.84,114500.0,114176.0,114208.8,218.11723
2025-08-04 00:00:00+00:00,114208.81,114914.29,114107.6,114899.87,508.31725
2025-08-04 01:00:00+00:00,114899.86,115000.0,114620.14,114671.96,423.44241
2025-08-04 02:00:00+00:00,114671.96,114877.98,114418.68,114797.9,351.22547
2025-08-04 03:00:00+00:00,114797.9,114799.0,114527.73,114570.61,242.02073
2025-08-04 04:00:00+00:00,114570.61,114653.51,114345.74,114383.55,269.38623
2025-08-04 05:00:00+00:00,114383.54,114418.75,114188.0,114391.26,265.57526
2025-08-04 06:00:00+00:00,114391.26,114482.49,114148.58,114423.76,331.16254
2025-08-04 07:00:00+00:00,114423.77,114778.5,114402.45,114652.97,355.14904
2025-08-04 08:00:00+00:00,114652.98,114750.0,114360.99,114546.25,411.15429
2025-08-04 09:00:00+00:00,114546.25,114744.2,114302.29,114325.92,278.67574
2025-08-04 10:00:00+00:00,114325.92,114506.16,114234.58,114251.83,264.56078
2025-08-04 11:00:00+00:00,114251.83,114517.55,114217.97,114493.09,234.25413
2025-08-04 12:00:00+00:00,114493.09,114535.48,114327.95,114444.36,221.8459
2025-08-04 13:00:00+00:00,114444.36,114913.89,114121.0,114913.88,839.66562
2025-08-04 14:00:00+00:00,114913.89,115466.0,114652.96,114736.78,1386.32387
2025-08-04 15:00:00+00:00,114736.78,115022.97,114560.33,114826.0,437.62587
2025-08-04 16:00:00+00:00,114826.01,115405.22,114826.0,115301.0,612.68493
2025-08-04 17:00:00+00:00,115301.0,115720.0,115148.08,115193.41,546.48208
2025-08-04 18:00:00+00:00,115193.41,115312.76,114913.88,114957.64,298.66935
2025-08-04 19:00:00+00:00,114957.63,115134.46,114732.65,114777.62,385.27982
2025-08-04 20:00:00+00:00,114777.62,115076.34,114616.33,114811.96,363.41688
2025-08-04 21:00:00+00:00,114811.95,115258.62,114810.75,115111.09,229.85173
2025-08-04 22:00:00+00:00,115111.09,115325.88,115086.72,115325.88,225.85251
2025-08-04 23:00:00+00:00,115325.88,115340.0,115046.67,115055.03,185.05673
2025-08-05 00:00:00+00:00,115055.03,115127.81,114840.0,114886.96,347.41151
2025-08-05 01:00:00+00:00,114886.97,115046.68,114695.18,114708.11,309.55292
2025-08-05 02:00:00+00:00,114708.11,114827.79,114614.94,114719.27,238.27103
2025-08-05 03:00:00+00:00,114719.27,114737.82,114256.85,114256.85,503.68849
2025-08-05 04:00:00+00:00,114256.85,114426.65,114149.95,114338.06,577.56577
2025-08-05 05:00:00+00:00,114338.07,114487.25,114239.87,114405.99,337.63342
2025-08-05 06:00:00+00:00,114406.0,114500.66,114105.71,114178.63,389.84213
2025-08-05 07:00:00+00:00,114178.64,114395.3,113725.72,113969.7,820.50191
2025-08-05 08:00:00+00:00,113969.7,114540.0,113928.87,114281.09,460.31877
2025-08-05 09:00:00+00:00,114281.09,114792.72,114281.08,114694.76,482.30599
2025-08-05 10:00:00+00:00,114694.76,115096.73,114586.73,114841.27,438.67573
2025-08-05 11:00:00+00:00,114841.28,114972.0,114750.0,114827.07,212.26183
2025-08-05 12:00:00+00:00,114827.07,114893.13,113500.01,113937.35,935.92869
2025-08-05 13:00:00+00:00,113937.35,114573.17,113868.0,114381.43,634.93972
2025-08-05 14:00:00+00:00,114380.75,114386.37,112650.0,113037.12,2125.43779
2025-08-05 15:00:00+00:00,113037.12,113249.11,112692.3,112934.0,894.1622
2025-08-05 16:00:00+00:00,112934.0,113367.31,112815.68,113175.73,505.57628
2025-08-05 17:00:00+00:00,113175.73,113661.96,113096.0,113640.01,359.20465
2025-08-05 18:00:00+00:00,113640.01,113653.93,113261.79,113644.71,313.62971
2025-08-05 19:00:00+00:00,113644.72,113763.27,113407.35,113616.52,256.1101
2025-08-05 20:00:00+00:00,113616.51,113989.97,113494.47,113690.71,242.46818
2025-08-05 21:00:00+00:00,113690.71,113862.45,113569.07,113606.53,183.41893
2025-08-05 22:00:00+00:00,113606.52,113989.4,113304.0,113961.25,268.24607
2025-08-05 23:00:00+00:00,113961.25,114228.88,113918.4,114129.75,205.63896
2025-08-06 00:00:00+00:00,114129.75,114139.38,113748.67,113879.7,295.3476
2025-08-06 01:00:00+00:00,113879.69,113945.14,113588.77,113821.21,292.50885
2025-08-06 02:00:00+00:00,113820.77,113833.88,113491.76,113623.22,206.78627
2025-08-06 03:00:00+00:00,113623.23,113658.13,113400.0,113509.97,266.89492
2025-08-06 04:00:00+00:00,113509.98,113582.71,113355.13,113429.21,248.98133
2025-08-06 05:00:00+00:00,113429.21,114417.02,113384.81,114148.01,602.70557
2025-08-06 06:00:00+00:00,114148.01,114200.0,113933.23,114084.93,265.65128
2025-08-06 07:00:00+00:00,114084.92,114300.0,114019.66,114227.91,319.69253
2025-08-06 08:00:00+00:00,114227.9,114250.0,113727.57,113948.22,382.35629
2025-08-06 09:00:00+00:00,113948.23,114368.31,113906.96,114093.15,340.97337
2025-08-06 10:00:00+00:00,114093.15,114226.69,113899.2,114067.2,335.97303
2025-08-06 11:00:00+00:00,114067.2,114404.23,114007.85,114226.69,220.99495
2025-08-06 12:00:00+00:00,114226.68,114333.59,113809.02,113914.31,306.06988
2025-08-06 13:00:00+00:00,113914.31,114390.88,113579.9,114270.09,671.195
2025-08-06 14:00:00+00:00,114270.09,115200.0,113869.88,115187.96,1041.66895
2025-08-06 15:00:00+00:00,115187.96,115515.09,114832.38,115413.87,1490.7463
2025-08-06 16:00:00+00:00,115413.87,115477.06,114942.18,115132.49,642.38859
2025-08-06 17:00:00+00:00,115132.49,115514.28,115024.0,115500.0,392.98209
2025-08-06 18:00:00+00:00,115500.0,115716.0,115301.27,115423.22,479.34282
2025-08-06 19:00:00+00:00,115423.23,115525.48,115118.8,115259.99,213.24559
2025-08-06 20:00:00+00:00,115260.0,115260.0,114987.68,115045.64,210.50571
2025-08-06 21:00:00+00:00,115045.65,115221.14,114793.01,115048.78,185.66057
2025-08-06 22:00:00+00:00,115048.77,115210.95,115039.14,115106.67,165.26512
2025-08-06 23:00:00+00:00,115106.66,115122.34,114963.2,114992.27,183.21657
2025-08-07 00:00:00+00:00,114992.27,115015.82,114856.15,114890.65,163.37387
2025-08-07 01:00:00+00:00,114890.66,115185.58,114580.53,114763.46,404.60721
2025-08-07 02:00:00+00:00,114763.47,114859.0,114404.22,114565.28,452.19409
2025-08-07 03:00:00+00:00,114564.76,114624.3,114404.7,114546.03,172.73916
2025-08-07 04:00:00+00:00,114546.03,114648.0,114259.0,114349.58,270.06529
2025-08-07 05:00:00+00:00,114349.58,114568.74,114278.02,114568.73,404.27424
2025-08-07 06:00:00+00:00,114568.74,114784.0,114511.96,114650.01,387.25216
2025-08-07 07:00:00+00:00,114650.01,114876.79,114640.03,114787.99,229.36946
2025-08-07 08:00:00+00:00,114787.99,115179.99,114787.98,114948.74,302.6219
2025-08-07 09:00:00+00:00,114948.74,115077.37,114844.78,115062.19,216.94309
2025-08-07 10:00:00+00:00,115062.19,116430.01,115038.06,116347.22,1912.68886
2025-08-07 11:00:00+00:00,116347.23,116828.93,116347.23,116519.53,1265.855
2025-08-07 12:00:00+00:00,116519.54,116588.02,116035.84,116390.0,797.0617
2025-08-07 13:00:00+00:00,116390.01,116741.05,116200.0,116640.0,668.99023
2025-08-07 14:00:00+00:00,116640.01,116680.0,116204.32,116363.16,793.48345
2025-08-07 15:00:00+00:00,116363.16,116791.11,116240.0,116689.81,487.19639
2025-08-07 16:00:00+00:00,116689.8,116748.66,115632.31,116259.24,767.87711
2025-08-07 17:00:00+00:00,116259.24,116560.0,116120.0,116511.54,505.06396
2025-08-07 18:00:00+00:00,116511.55,116573.36,116123.72,116561.05,422.06821
2025-08-07 19:00:00+00:00,116561.05,117520.0,116488.0,117461.98,1040.61628
2025-08-07 20:00:00+00:00,117461.99,117496.05,117140.32,117182.19,510.82309
2025-08-07 21:00:00+00:00,117182.19,117354.21,117012.0,117105.78,337.78727
2025-08-07 22:00:00+00:00,117105.77,117621.0,117079.39,117554.23,676.81999
2025-08-07 23:00:00+00:00,117554.23,117579.98,117292.88,117472.01,278.79062
2025-08-08 00:00:00+00:00,117472.02,117630.0,116870.21,117264.12,806.35514
2025-08-08 01:00:00+00:00,117264.11,117264.12,116786.43,116888.02,659.33735
2025-08-08 02:00:00+00:00,116888.01,116923.21,116694.28,116700.0,320.47308
2025-08-08 03:00:00+00:00,116700.0,116980.0,116699.6,116737.35,607.75417
2025-08-08 04:00:00+00:00,116737.34,116869.49,116666.0,116750.01,325.84463
2025-08-08 05:00:00+00:00,116750.01,116750.01,116505.0,116530.63,346.36157
2025-08-08 06:00:00+00:00,116530.64,116763.44,116401.0,116740.01,336.4827
2025-08-08 07:00:00+00:00,116740.01,116973.3,116557.54,116817.19,447.58601
2025-08-08 08:00:00+00:00,116817.2,116914.6,116449.51,116620.63,335.47963
2025-08-08 09:00:00+00:00,116620.63,116726.88,116481.44,116685.17,231.14843
2025-08-08 10:00:00+00:00,116685.17,116714.46,116317.08,116544.39,331.86082
2025-08-08 11:00:00+00:00,116544.39,116899.78,116544.39,116891.51,210.49123
2025-08-08 12:00:00+00:00,116891.51,116891.52,116492.45,116500.48,293.02279
2025-08-08 13:00:00+00:00,116500.49,116945.63,116499.43,116917.97,612.94206
2025-08-08 14:00:00+00:00,116917.98,117271.73,116381.32,116491.53,725.75392
2025-08-08 15:00:00+00:00,116491.53,116538.94,115878.71,116207.69,909.09971
